date,sunset,sunrise,wind_speed_10m_max,wind_gusts_10m_max,uv_index_max,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,uv_index_clear_sky_max,rain_sum,showers_sum,snowfall_sum,precipitation_sum,precipitation_hours,precipitation_probability_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,time
2024-04-14 00:00:00+00:00,1713117822,1713067759,26.901417,49.68,,51.0,17.3585,8.7585,14.548634,5.841318,50071.613,34239.23,,0.1,0.0,0.0,0.1,1.0,,274.2489,16.57,3.3709047,2024-04-14 00:00:00+00:00
2024-04-15 00:00:00+00:00,1713204327,1713154024,30.36403,54.0,,61.0,13.2585,6.1085,10.566286,0.19115973,50311.953,39384.082,,5.3,0.0,0.0,5.3,12.0,,227.52614,15.02,2.3327193,2024-04-15 00:00:00+00:00
2024-04-16 00:00:00+00:00,1713290833,1713240290,30.302078,56.16,,53.0,9.5085,3.3085,5.4022684,-0.50738335,50551.125,21134.498,,1.9000001,0.0,0.0,1.9000001,10.0,,267.0191,12.06,1.7110308,2024-04-16 00:00:00+00:00
2024-04-17 00:00:00+00:00,1713377338,1713326558,14.799459,29.16,,51.0,10.408501,2.4085,7.9353943,-0.6367502,50788.934,45268.562,,0.9000001,0.0,0.0,0.9000001,8.0,,337.73593,19.51,2.3931594,2024-04-17 00:00:00+00:00
2024-04-18 00:00:00+00:00,1713463842,1713412826,15.941944,31.319998,,51.0,10.6085005,0.9085,6.853114,-2.486987,51025.215,38530.06,,0.8000001,0.0,0.0,0.8000001,5.0,,326.4311,16.65,2.2242553,2024-04-18 00:00:00+00:00
2024-04-19 00:00:00+00:00,1713550347,1713499096,26.459387,47.519997,,53.0,7.7584996,4.6584997,4.640725,0.68129396,51259.77,121.72028,,6.0999994,0.0,0.0,6.0999994,16.0,,235.5895,5.59,0.81266695,2024-04-19 00:00:00+00:00
2024-04-20 00:00:00+00:00,1713636851,1713585367,25.699057,47.519997,,53.0,8.2085,0.4585,3.7389083,-3.188724,51492.402,39386.29,,2.6,0.0,0.0,2.6,14.0,,9.588156,17.67,2.083561,2024-04-20 00:00:00+00:00
2024-04-21 00:00:00+00:00,1713723355,1713671640,18.388212,38.88,,73.0,8.2585,-0.6915,4.521222,-5.24522,51722.914,47390.23,,1.3000001,0.0,0.21000001,1.6,6.0,,48.291447,18.26,2.2129946,2024-04-21 00:00:00+00:00
2024-04-22 00:00:00+00:00,1713809858,1713757915,14.480773,30.239998,,71.0,6.2085,-1.3915,3.4240074,-5.248834,51951.42,33834.06,,1.4000001,0.0,0.35,1.9000001,10.0,,23.770796,13.73,1.5128156,2024-04-22 00:00:00+00:00
2024-04-23 00:00:00+00:00,1713896362,1713844191,10.853866,23.759998,,3.0,8.2585,-0.99149996,5.726613,-4.470315,52179.605,30256.883,,0.0,0.0,0.0,0.0,0.0,,257.5119,17.48,2.1424565,2024-04-23 00:00:00+00:00
2024-04-24 00:00:00+00:00,1713982866,1713930467,14.830076,33.839996,,51.0,10.5085,1.9085001,6.757554,-0.9188621,52407.625,32862.285,,0.5,0.0,0.0,0.5,4.0,,160.65448,15.29,2.0077302,2024-04-24 00:00:00+00:00
2024-04-25 00:00:00+00:00,1714069370,1714016743,16.62249,33.12,,71.0,9.158501,1.1085,4.9034986,-1.8674974,52635.31,31671.57,,2.2,0.0,0.14,2.4,10.0,,221.83081,14.02,1.6488314,2024-04-25 00:00:00+00:00
2024-04-26 00:00:00+00:00,1714155874,1714103020,20.948164,39.239998,,51.0,13.2085,1.9585,9.949549,-1.4566674,52862.504,42034.477,,0.1,0.0,0.0,0.1,1.0,,186.6684,17.25,2.6146483,2024-04-26 00:00:00+00:00
2024-04-27 00:00:00+00:00,1714242378,1714189298,16.595179,32.039997,,3.0,19.008501,3.0585,16.882908,0.27417803,53089.027,46817.0,,0.0,0.0,0.0,0.0,0.0,,146.82446,22.94,3.8143237,2024-04-27 00:00:00+00:00
2024-04-28 00:00:00+00:00,1714328883,1714275576,18.079027,35.28,,3.0,22.5585,9.5585,20.861107,6.249051,53314.71,36129.848,,0.0,0.0,0.0,0.0,0.0,,139.50188,20.9,4.1940155,2024-04-28 00:00:00+00:00
2024-04-29 00:00:00+00:00,1714415387,1714361856,17.654688,29.519999,,51.0,19.9585,12.2585,19.791769,9.416817,53539.37,36762.793,,0.3,0.0,0.0,0.3,2.0,,5.8732843,16.74,3.2680109,2024-04-29 00:00:00+00:00
2024-04-30 00:00:00+00:00,1714501891,1714448137,19.453327,36.719997,,3.0,26.4085,11.408501,25.220623,8.953495,53762.824,48917.516,,0.0,0.0,0.0,0.0,0.0,,106.22602,23.97,5.128438,2024-04-30 00:00:00+00:00
2024-05-01 00:00:00+00:00,1714588395,1714534418,26.405453,47.88,,3.0,24.9085,14.7085,22.314749,11.597886,53984.867,49673.355,,0.0,0.0,0.0,0.0,0.0,,112.51483,24.21,5.7664914,2024-05-01 00:00:00+00:00
2024-05-02 00:00:00+00:00,1714674898,1714620701,25.809765,49.32,,2.0,24.258501,14.9585,21.514404,11.506914,54205.32,49876.902,,0.0,0.0,0.0,0.0,0.0,,109.14435,21.99,5.4644384,2024-05-02 00:00:00+00:00
2024-05-03 00:00:00+00:00,1714761402,1714706986,15.7908325,33.48,,53.0,22.4585,13.6085005,22.015862,12.223576,54423.957,43402.45,,1.6,0.0,0.0,1.6,5.0,,169.22638,19.82,3.749276,2024-05-03 00:00:00+00:00
2024-05-04 00:00:00+00:00,1714847904,1714793272,14.345898,24.84,,51.0,19.1085,11.0085,19.147558,9.736669,54640.586,40481.824,,0.1,0.0,0.0,0.1,1.0,,277.74628,17.3,2.8335912,2024-05-04 00:00:00+00:00
2024-05-05 00:00:00+00:00,1714934406,1714879559,21.028437,47.16,,63.0,19.1085,10.5585,16.5301,8.538634,54854.98,36847.66,,8.599999,0.0,0.0,8.599999,10.0,,218.4305,15.67,2.9240797,2024-05-05 00:00:00+00:00
2024-05-06 00:00:00+00:00,1715020908,1714965849,15.937878,31.68,,3.0,18.5585,8.408501,16.066774,6.236541,55066.92,47946.977,,0.0,0.0,0.0,0.0,0.0,,299.57227,21.22,3.5765238,2024-05-06 00:00:00+00:00
2024-05-07 00:00:00+00:00,1715107408,1715052140,22.657131,38.16,,51.0,15.8585005,8.3585005,12.939835,6.0301743,55276.164,9097.119,,0.3,0.0,0.0,0.3,3.0,,40.962204,12.66,2.4505312,2024-05-07 00:00:00+00:00
2024-05-08 00:00:00+00:00,1715193908,1715138433,17.174677,33.48,,3.0,17.6585,8.0585,14.7713585,5.364086,55482.49,46338.727,,0.0,0.0,0.0,0.0,0.0,,49.407036,23.04,3.8929014,2024-05-08 00:00:00+00:00
2024-05-09 00:00:00+00:00,1715280407,1715224729,10.086427,18.0,,3.0,18.758501,5.1584997,18.528402,2.544673,55685.645,50400.0,,0.0,0.0,0.0,0.0,0.0,,28.217278,26.06,4.069353,2024-05-09 00:00:00+00:00
2024-05-10 00:00:00+00:00,1715366904,1715311026,9.3876505,21.599998,,3.0,20.9585,9.8585005,19.26275,8.15262,55885.367,44053.375,,0.0,0.0,0.0,0.0,0.0,,349.584,19.47,3.576894,2024-05-10 00:00:00+00:00
2024-05-11 00:00:00+00:00,1715453401,1715397327,16.323528,30.599998,,51.0,19.258501,10.908501,17.388676,9.327662,56081.42,39245.066,,0.3,0.0,0.0,0.3,3.0,,33.619328,18.25,3.2996106,2024-05-11 00:00:00+00:00
2024-05-12 00:00:00+00:00,1715539896,1715483629,18.1041,36.719997,,3.0,20.0585,9.3585005,16.805752,5.8257694,56273.816,50528.117,,0.0,0.0,0.0,0.0,0.0,,88.46113,24.49,4.755044,2024-05-12 00:00:00+00:00
2024-05-13 00:00:00+00:00,1715626391,1715569934,18.584509,36.0,,2.0,22.758501,10.0585,19.731852,5.936673,56464.09,50757.44,,0.0,0.0,0.0,0.0,0.0,,101.48118,27.05,5.942862,2024-05-13 00:00:00+00:00
2024-05-14 00:00:00+00:00,1715712885,1715656240,22.127556,41.039997,,0.0,24.1085,12.0085,20.65401,7.821638,56652.355,50862.633,,0.0,0.0,0.0,0.0,0.0,,105.38768,26.9,6.6127267,2024-05-14 00:00:00+00:00
2024-05-15 00:00:00+00:00,1715799379,1715742548,28.820242,53.28,,3.0,25.7085,14.3585005,21.136002,10.314199,56838.43,50849.58,,0.0,0.0,0.0,0.0,0.0,,106.84523,26.61,7.4063187,2024-05-15 00:00:00+00:00
2024-05-16 00:00:00+00:00,1715885873,1715828858,32.854805,61.199997,,3.0,25.508501,14.8585005,20.284071,10.336353,57022.113,43562.434,,0.0,0.0,0.0,0.0,0.0,,114.68583,23.12,7.0089192,2024-05-16 00:00:00+00:00
2024-05-17 00:00:00+00:00,1715972366,1715915169,29.620802,54.36,,3.0,24.8585,15.7085,20.38963,11.126398,57203.227,50787.098,,0.0,0.0,0.0,0.0,0.0,,100.34896,25.09,6.631612,2024-05-17 00:00:00+00:00
2024-05-18 00:00:00+00:00,1716058858,1716001483,20.456745,39.96,,51.0,20.8085,12.408501,18.484941,10.095715,57381.54,47187.57,,0.4,0.0,0.0,0.4,3.0,,107.27024,18.81,3.7843244,2024-05-18 00:00:00+00:00
2024-05-19 00:00:00+00:00,1716145349,1716087799,14.04,34.2,,63.0,20.7085,10.6085005,20.639175,9.774864,57556.875,43024.684,,10.900001,0.0,0.0,10.900001,5.0,,146.30994,19.14,3.2028854,2024-05-19 00:00:00+00:00
2024-05-20 00:00:00+00:00,1716231839,1716174116,14.77755,28.44,,65.0,19.8585,11.2585,20.17469,10.695992,57729.008,38032.14,,11.9,0.0,0.0,11.9,6.0,,115.04155,17.59,2.790963,2024-05-20 00:00:00+00:00
2024-05-21 00:00:00+00:00,1716318328,1716260436,25.099514,43.56,,51.0,25.508501,12.9585,23.520077,11.5695915,57897.723,44480.367,,0.2,0.0,0.0,0.2,2.0,,78.324486,23.27,5.731099,2024-05-21 00:00:00+00:00
2024-05-22 00:00:00+00:00,1716404815,1716346758,24.933735,43.56,,63.0,25.6085,15.7585,25.770145,14.690142,58062.8,20898.316,,12.2,0.0,0.0,12.2,9.0,,126.32995,16.54,3.560167,2024-05-22 00:00:00+00:00
2024-05-23 00:00:00+00:00,1716491301,1716433083,18.014393,34.92,,53.0,21.7085,14.3585005,20.738777,13.805666,58224.008,43202.12,,1.1000001,0.0,0.0,1.1000001,6.0,,276.93542,20.96,3.849334,2024-05-23 00:00:00+00:00
2024-05-24 00:00:00+00:00,1716577786,1716519410,16.418526,34.92,,63.0,23.2085,13.908501,21.730675,12.790928,58381.12,46484.76,,11.4,0.0,0.0,11.4,8.0,,89.492966,20.3,3.85585,2024-05-24 00:00:00+00:00
2024-05-25 00:00:00+00:00,1716664268,1716605740,14.458382,29.519999,,63.0,22.758501,15.1085005,23.190527,15.0887985,58533.906,44274.957,,4.299999,0.0,0.0,4.299999,9.0,,159.44386,23.25,4.0306926,2024-05-25 00:00:00+00:00
2024-05-26 00:00:00+00:00,1716750749,1716692072,17.283749,32.399998,,51.0,23.6585,13.8085,25.803411,14.234219,58682.117,49196.004,,0.2,0.0,0.0,0.2,2.0,,143.26234,22.36,3.9355116,2024-05-26 00:00:00+00:00
2024-05-27 00:00:00+00:00,1716837227,1716778407,18.671474,33.839996,,63.0,22.6085,15.3585005,24.236103,14.94417,58825.52,36047.562,,9.4,0.0,0.0,9.4,6.0,,141.27733,17.11,3.1300516,2024-05-27 00:00:00+00:00
2024-05-28 00:00:00+00:00,1716923704,1716864745,18.03237,33.48,,63.0,17.9085,10.7585,16.719522,9.653509,58963.87,29842.834,,10.599999,0.0,0.0,10.599999,11.0,,246.99234,12.52,2.0805676,2024-05-28 00:00:00+00:00
2024-05-29 00:00:00+00:00,1717010178,1716951086,20.907913,41.399998,,55.0,21.8585,10.4585,19.776323,9.071512,59096.906,50510.008,,1.2,0.0,0.0,1.2,3.0,,182.87234,22.58,4.091794,2024-05-29 00:00:00+00:00
2024-05-30 00:00:00+00:00,1717096650,1717037430,14.618837,26.64,,63.0,21.0585,13.158501,21.773542,12.873461,59224.4,34722.734,,8.700001,0.0,0.0,8.700001,10.0,,114.00044,17.11,2.916172,2024-05-30 00:00:00+00:00
2024-05-31 00:00:00+00:00,1717183118,1717123777,11.726277,24.119999,,51.0,22.3585,13.408501,21.919579,13.287556,59346.06,53429.246,,0.1,0.0,0.0,0.1,1.0,,199.1557,23.2,3.9801984,2024-05-31 00:00:00+00:00
2024-06-01 00:00:00+00:00,1717269585,1717210127,20.393293,38.519997,,51.0,24.6085,15.0585,25.511387,14.863148,59461.85,53629.57,,0.4,0.0,0.0,0.4,4.0,,20.289995,25.57,4.774552,2024-06-01 00:00:00+00:00
2024-06-02 00:00:00+00:00,1717356049,1717296480,23.510508,43.56,,63.0,22.1085,15.6085005,22.549442,13.845409,59572.727,45641.043,,9.200001,0.0,0.0,9.200001,9.0,,317.9758,20.04,3.5998976,2024-06-02 00:00:00+00:00
2024-06-03 00:00:00+00:00,1717442512,1717382837,16.45007,30.599998,,51.0,17.4585,13.0085,15.515633,11.15094,59678.75,5330.563,,0.2,0.0,0.0,0.2,2.0,,282.35715,12.42,2.498393,2024-06-03 00:00:00+00:00
2024-06-04 00:00:00+00:00,1717528973,1717469196,11.304229,21.24,,51.0,19.1085,13.158501,18.620525,11.542938,59779.797,34520.844,,0.3,0.0,0.0,0.3,3.0,,228.29742,17.74,3.1993499,2024-06-04 00:00:00+00:00
2024-06-05 00:00:00+00:00,1717615431,1717555559,22.530937,41.399998,,53.0,20.258501,11.9585,19.247318,10.711975,59875.734,41194.082,,2.3000002,0.0,0.0,2.3000002,6.0,,242.77737,18.83,3.2749643,2024-06-05 00:00:00+00:00
2024-06-06 00:00:00+00:00,1717701888,1717641925,18.59845,35.28,,3.0,19.4085,11.1085005,17.521202,9.914845,59966.45,50486.54,,0.0,0.0,0.0,0.0,0.0,,287.74472,24.73,4.320686,2024-06-06 00:00:00+00:00
2024-06-07 00:00:00+00:00,1717788343,1717728294,16.87398,33.12,,51.0,19.508501,11.408501,17.603212,9.7503395,60051.82,50316.453,,0.2,0.0,0.0,0.2,1.0,,308.82983,23.66,4.203045,2024-06-07 00:00:00+00:00
2024-06-08 00:00:00+00:00,1717874795,1717814666,20.46941,37.8,,3.0,23.7085,8.8085,22.167492,6.988804,60131.723,54304.91,,0.0,0.0,0.0,0.0,0.0,,228.46602,24.27,4.949514,2024-06-08 00:00:00+00:00
2024-06-09 00:00:00+00:00,1717961245,1717901041,23.4,43.199997,,2.0,20.758501,10.4585,16.48197,8.341031,60206.047,54613.07,,0.0,0.0,0.0,0.0,0.0,,272.27914,26.4,4.8048186,2024-06-09 00:00:00+00:00
2024-06-10 00:00:00+00:00,1718047692,1717987420,17.884428,32.039997,,53.0,18.4585,9.4585,15.7465,7.7042236,60274.664,25384.95,,2.4,0.0,0.0,2.4,4.0,,273.02655,18.23,3.483302,2024-06-10 00:00:00+00:00
2024-06-11 00:00:00+00:00,1718134136,1718073801,31.682047,57.6,,53.0,17.008501,10.2085,12.796843,6.347437,60337.477,36189.723,,2.2,0.0,0.0,2.2,9.0,,254.80667,18.85,3.4125724,2024-06-11 00:00:00+00:00
2024-06-12 00:00:00+00:00,1718220578,1718160186,19.959719,41.039997,,51.0,16.7085,8.908501,14.347807,6.57321,60394.367,48016.684,,0.3,0.0,0.0,0.3,3.0,,256.78506,22.26,3.6780448,2024-06-12 00:00:00+00:00
2024-06-13 00:00:00+00:00,1718307017,1718246573,15.496736,33.48,,51.0,17.4085,8.158501,14.375984,6.3589516,60445.227,54469.133,,0.4,0.0,0.0,0.4,2.0,,271.90906,25.01,4.0105352,2024-06-13 00:00:00+00:00
2024-06-14 00:00:00+00:00,1718393452,1718332964,19.201874,38.16,,51.0,18.5585,9.8085,16.23507,7.623764,60489.96,8458.982,,1.1,0.0,0.0,1.1,5.0,,152.70052,11.91,2.6931021,2024-06-14 00:00:00+00:00
2024-06-15 00:00:00+00:00,1718479885,1718419358,26.562046,51.48,,61.0,21.758501,12.4585,18.540657,10.744683,60528.473,33358.477,,2.7999997,0.0,0.0,2.7999997,7.0,,192.97304,16.3,3.3256767,2024-06-15 00:00:00+00:00
2024-06-16 00:00:00+00:00,1718566314,1718505754,19.201874,38.519997,,51.0,23.0585,10.2085,20.171974,8.568628,60560.664,55033.934,,0.3,0.0,0.0,0.3,2.0,,198.51385,24.3,4.7991567,2024-06-16 00:00:00+00:00
2024-06-17 00:00:00+00:00,1718652740,1718592154,18.472595,39.96,,53.0,24.0585,14.2585,23.193594,13.581537,60586.44,51207.156,,1.8000001,0.0,0.0,1.8000001,7.0,,215.11693,23.48,4.4255853,2024-06-17 00:00:00+00:00
2024-06-18 00:00:00+00:00,1718739162,1718678557,10.086427,23.759998,,63.0,26.0585,12.7085,27.327465,12.169434,60605.73,42944.68,,5.7999997,0.0,0.0,5.7999997,10.0,,219.28937,22.71,4.252709,2024-06-18 00:00:00+00:00
2024-06-19 00:00:00+00:00,1718825581,1718764963,18.391735,33.48,,53.0,19.508501,11.4585,18.699038,10.22401,60618.434,20502.443,,1.9000001,0.0,0.0,1.9000001,8.0,,321.27725,11.91,2.2612255,2024-06-19 00:00:00+00:00
2024-06-20 00:00:00+00:00,1718911996,1718851372,11.841756,25.199999,,3.0,22.2085,10.158501,22.019522,9.06641,60624.496,52329.445,,0.0,0.0,0.0,0.0,0.0,,198.99673,25.17,4.465786,2024-06-20 00:00:00+00:00
2024-06-21 00:00:00+00:00,1718998408,1718937784,17.238699,42.48,,63.0,27.5585,15.2585,29.264465,14.076855,60623.83,29737.074,,5.4999995,0.0,0.0,5.4999995,5.0,,125.862946,16.66,3.4292214,2024-06-21 00:00:00+00:00
2024-06-22 00:00:00+00:00,1719084816,1719024199,24.798225,45.719997,,55.0,21.9085,15.408501,20.988419,14.956421,60616.387,34370.668,,3.5999997,0.0,0.0,3.5999997,9.0,,264.81018,18.25,3.5475175,2024-06-22 00:00:00+00:00
2024-06-23 00:00:00+00:00,1719171221,1719110618,22.45315,41.399998,,3.0,21.6085,13.7085,19.26157,13.2167,60602.207,43227.484,,0.0,0.0,0.0,0.0,0.0,,297.77902,20.46,3.9880142,2024-06-23 00:00:00+00:00
2024-06-24 00:00:00+00:00,1719257623,1719197041,11.709688,19.8,,51.0,23.4585,12.2585,23.902586,11.43353,60581.402,54800.56,,0.1,0.0,0.0,0.1,1.0,,9.411732,22.82,4.208537,2024-06-24 00:00:00+00:00
2024-06-25 00:00:00+00:00,1719344022,1719283467,18.806337,34.56,,3.0,25.758501,14.2585,24.954792,13.884752,60554.06,53632.426,,0.0,0.0,0.0,0.0,0.0,,91.018135,23.84,5.060407,2024-06-25 00:00:00+00:00
2024-06-26 00:00:00+00:00,1719430418,1719369896,18.448023,36.36,,3.0,28.758501,16.9585,30.130825,16.394217,60520.29,53334.71,,0.0,0.0,0.0,0.0,0.0,,88.32266,27.35,6.0195093,2024-06-26 00:00:00+00:00
2024-06-27 00:00:00+00:00,1719516811,1719456329,12.496718,29.519999,,65.0,28.9585,20.4085,32.46151,21.143513,60480.184,42706.715,,13.099999,0.0,0.0,13.099999,3.0,,129.7863,21.4,4.550603,2024-06-27 00:00:00+00:00
2024-06-28 00:00:00+00:00,1719603200,1719542765,23.000591,45.36,,63.0,27.508501,17.1085,29.487965,16.910152,60433.855,54012.387,,4.0,0.0,0.0,4.0,2.0,,267.1299,23.53,5.03665,2024-06-28 00:00:00+00:00
2024-06-29 00:00:00+00:00,1719689587,1719629203,16.75064,28.44,,51.0,28.8585,14.6085005,28.896675,14.459553,60381.43,54735.15,,0.4,0.0,0.0,0.4,3.0,,94.65986,27.63,5.8760314,2024-06-29 00:00:00+00:00
2024-06-30 00:00:00+00:00,1719775970,1719715645,26.785547,54.0,,63.0,27.9585,16.9085,28.845764,16.926022,60323.004,40804.89,,6.6999993,0.0,0.0,6.6999993,8.0,,232.1326,19.45,4.2515697,2024-06-30 00:00:00+00:00
2024-07-01 00:00:00+00:00,1719862350,1719802089,22.461807,41.399998,,63.0,21.2085,13.5585,20.934689,11.796265,60258.71,33378.582,,7.9,0.0,0.0,7.9,11.0,,269.17667,17.09,3.074124,2024-07-01 00:00:00+00:00
2024-07-02 00:00:00+00:00,1719948727,1719888536,21.96,41.399998,,51.0,16.8585,12.2585,14.7539425,10.339296,60188.676,17833.512,,0.8000001,0.0,0.0,0.8000001,7.0,,266.4417,10.93,2.23592,2024-07-02 00:00:00+00:00
2024-07-03 00:00:00+00:00,1720035101,1719974985,18.03237,34.92,,51.0,17.5585,12.408501,15.911861,10.0806,60113.02,31737.309,,0.3,0.0,0.0,0.3,3.0,,266.97278,15.03,2.8281045,2024-07-03 00:00:00+00:00
2024-07-04 00:00:00+00:00,1720121472,1720061437,27.757376,50.039997,,61.0,20.1585,12.4585,18.024158,11.13179,60031.887,39489.906,,2.6000001,0.0,0.0,2.6000001,5.0,,233.33609,16.12,2.9212449,2024-07-04 00:00:00+00:00
2024-07-05 00:00:00+00:00,1720207840,1720147891,25.620771,46.8,,3.0,20.4585,10.8085,17.45779,9.706403,59945.39,43025.773,,0.0,0.0,0.0,0.0,0.0,,236.39697,19.32,4.0090837,2024-07-05 00:00:00+00:00
2024-07-06 00:00:00+00:00,1720294204,1720234347,25.49908,51.48,,51.0,29.6585,13.1085005,27.783707,11.98056,59853.668,43566.7,,0.1,0.0,0.0,0.1,1.0,,201.33104,23.72,5.8639374,2024-07-06 00:00:00+00:00
2024-07-07 00:00:00+00:00,1720380566,1720320805,19.134262,38.88,,3.0,22.3585,14.7585,20.024338,12.5247555,59756.855,50812.902,,0.0,0.0,0.0,0.0,0.0,,237.14076,22.81,4.899377,2024-07-07 00:00:00+00:00
2024-07-08 00:00:00+00:00,1720466924,1720407265,17.595861,34.92,,3.0,25.008501,13.3085,24.672281,12.254246,59655.082,37024.63,,0.0,0.0,0.0,0.0,0.0,,239.67245,20.06,4.793869,2024-07-08 00:00:00+00:00
2024-07-09 00:00:00+00:00,1720553279,1720493727,17.22742,29.16,,3.0,30.6085,18.1085,30.264343,16.50727,59548.5,53227.594,,0.0,0.0,0.0,0.0,0.0,,111.82971,24.2,6.1588383,2024-07-09 00:00:00+00:00
2024-07-10 00:00:00+00:00,1720639631,1720580190,24.821732,42.48,,55.0,30.8085,20.9085,34.76253,20.945972,59437.24,48375.824,,2.2000003,0.0,0.0,2.2000003,5.0,,186.45543,24.72,5.5227356,2024-07-10 00:00:00+00:00
2024-07-11 00:00:00+00:00,1720725980,1720666655,11.212135,29.519999,,63.0,25.758501,18.5585,26.195194,19.859415,59321.207,47952.465,,6.6999993,0.0,0.0,6.6999993,9.0,,302.7815,20.67,4.0727124,2024-07-11 00:00:00+00:00
2024-07-12 00:00:00+00:00,1720812326,1720753122,21.120682,40.32,,53.0,26.5585,17.258501,26.551224,18.35502,59199.39,22442.113,,2.5999997,0.0,0.0,2.5999997,8.0,,112.13339,14.37,2.9890468,2024-07-12 00:00:00+00:00
2024-07-13 00:00:00+00:00,1720898669,1720839592,23.087763,43.199997,,61.0,23.4085,14.3085,21.144045,12.378677,59071.832,36881.246,,3.0,0.0,0.0,3.0,5.0,,261.77798,19.88,4.079003,2024-07-13 00:00:00+00:00
2024-07-14 00:00:00+00:00,1720985008,1720926065,13.608762,32.039997,,55.0,24.5585,12.7085,23.750376,12.093685,58938.785,51270.87,,1.5000001,0.0,0.0,1.5000001,3.0,,216.99886,24.15,4.597822,2024-07-14 00:00:00+00:00
2024-07-15 00:00:00+00:00,1721071345,1721012539,15.30741,27.72,,3.0,29.008501,16.0085,29.072319,15.878193,58800.51,51268.848,,0.0,0.0,0.0,0.0,0.0,,188.049,27.17,5.9083323,2024-07-15 00:00:00+00:00
2024-07-16 00:00:00+00:00,1721157679,1721099016,18.335276,37.079998,,55.0,27.1585,18.7085,27.640522,17.93825,58657.254,31843.463,,1.3000001,0.0,0.0,1.3000001,3.0,,236.44714,17.86,4.3076835,2024-07-16 00:00:00+00:00
2024-07-17 00:00:00+00:00,1721244009,1721185495,22.768398,43.56,,51.0,23.7085,15.7085,21.696558,14.928505,58509.277,52516.812,,0.1,0.0,0.0,0.1,1.0,,251.79996,20.29,4.506112,2024-07-17 00:00:00+00:00
2024-07-18 00:00:00+00:00,1721330338,1721271975,12.413476,26.64,,3.0,26.0585,14.6085005,27.229248,15.029507,58356.812,49892.94,,0.0,0.0,0.0,0.0,0.0,,307.96597,23.29,4.6913652,2024-07-18 00:00:00+00:00
2024-07-19 00:00:00+00:00,1721416663,1721358457,12.72283,21.24,,3.0,28.4085,15.5085,29.503887,15.88315,58200.113,47786.207,,0.0,0.0,0.0,0.0,0.0,,62.31645,23.8,5.1173573,2024-07-19 00:00:00+00:00
2024-07-20 00:00:00+00:00,1721502987,1721444941,18.947083,36.0,,3.0,30.3085,18.508501,29.983582,18.296661,58039.41,50329.035,,0.0,0.0,0.0,0.0,0.0,,90.43075,23.95,6.3532753,2024-07-20 00:00:00+00:00
2024-07-21 00:00:00+00:00,1721589307,1721531426,15.072783,32.039997,,53.0,32.2085,18.758501,33.27616,18.255373,57874.94,46855.93,,0.8,0.0,0.0,0.8,3.0,,134.2174,24.92,5.9796796,2024-07-21 00:00:00+00:00
2024-07-22 00:00:00+00:00,1721675626,1721617913,27.51116,51.839996,,53.0,24.7085,16.8585,24.694,15.899599,57706.938,32044.328,,1.4000001,0.0,0.0,1.4000001,6.0,,275.2563,14.48,3.467779,2024-07-22 00:00:00+00:00
2024-07-23 00:00:00+00:00,1721761942,1721704400,17.309975,35.64,,55.0,27.3085,13.2085,25.453794,12.603609,57535.617,47137.613,,2.8,0.0,0.0,2.8,9.0,,236.34169,21.67,4.7757096,2024-07-23 00:00:00+00:00
2024-07-24 00:00:00+00:00,1721848256,1721790889,21.096123,42.48,,51.0,23.4585,15.2585,21.842253,14.912416,57361.203,47138.832,,0.2,0.0,0.0,0.2,2.0,,303.43405,19.88,4.13822,2024-07-24 00:00:00+00:00
2024-07-25 00:00:00+00:00,1721934569,1721877378,13.37825,29.16,,3.0,23.008501,12.908501,22.353233,11.673445,57183.906,51163.035,,0.0,0.0,0.0,0.0,0.0,,290.28012,24.85,4.598566,2024-07-25 00:00:00+00:00
2024-07-26 00:00:00+00:00,1722020879,1721963868,18.847641,36.0,,53.0,25.6585,14.2085,23.564016,13.457731,57003.938,28262.74,,0.8,0.0,0.0,0.8,1.0,,179.2964,12.29,3.1855643,2024-07-26 00:00:00+00:00
2024-07-27 00:00:00+00:00,1722107187,1722050359,11.966954,25.199999,,63.0,23.3085,18.2085,24.723957,19.56618,56821.508,4656.719,,12.500002,0.0,0.0,12.500002,14.0,,161.28822,9.87,2.0821555,2024-07-27 00:00:00+00:00
2024-07-28 00:00:00+00:00,1722193494,1722136850,22.682856,44.639996,,63.0,21.9085,15.5585,19.671051,13.946861,56636.812,40579.773,,11.1,0.0,0.0,11.1,8.0,,314.22858,20.5,4.071324,2024-07-28 00:00:00+00:00
2024-07-29 00:00:00+00:00,1722279799,1722223342,19.134262,36.719997,,3.0,23.1085,13.158501,21.539366,12.037954,56450.035,51475.836,,0.0,0.0,0.0,0.0,0.0,,316.73563,23.45,4.204522,2024-07-29 00:00:00+00:00
2024-07-30 00:00:00+00:00,1722366102,1722309833,7.6367526,19.44,,3.0,26.258501,11.6085005,27.62312,10.9576645,56261.37,51144.004,,0.0,0.0,0.0,0.0,0.0,,133.1404,25.77,4.666356,2024-07-30 00:00:00+00:00
2024-07-31 00:00:00+00:00,1722452403,1722396325,13.339445,22.319998,,3.0,28.4085,15.2585,30.39508,15.35607,56070.715,34149.656,,0.0,0.0,0.0,0.0,0.0,,41.268524,20.96,4.4705687,2024-07-31 00:00:00+00:00
